image_id,class_name,class_idx,image_path,mask_path
akiec_0025,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0025.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0025.png
akiec_0026,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0026.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0026.png
akiec_0027,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0027.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0027.png
akiec_0028,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0028.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0028.png
akiec_0029,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0029.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0029.png
akiec_0030,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0030.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0030.png
akiec_0031,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0031.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0031.png
akiec_0032,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0032.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0032.png
akiec_0033,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0033.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0033.png
akiec_0034,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0034.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0034.png
akiec_0035,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0035.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0035.png
akiec_0036,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0036.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0036.png
akiec_0037,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0037.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0037.png
akiec_0038,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0038.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0038.png
akiec_0039,akiec,3,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/akiec_0039.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/akiec_0039.png
bkl_0000,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0000.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0000.png
bkl_0001,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0001.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0001.png
bkl_0002,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0002.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0002.png
bkl_0003,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0003.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0003.png
bkl_0004,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0004.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0004.png
bkl_0005,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0005.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0005.png
bkl_0006,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0006.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0006.png
bkl_0007,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0007.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0007.png
bkl_0008,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0008.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0008.png
bkl_0009,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0009.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0009.png
bkl_0010,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0010.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0010.png
bkl_0011,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0011.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0011.png
bkl_0012,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0012.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0012.png
bkl_0013,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0013.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0013.png
bkl_0014,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0014.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0014.png
bkl_0015,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0015.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0015.png
bkl_0016,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0016.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0016.png
bkl_0017,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0017.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0017.png
bkl_0018,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0018.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0018.png
bkl_0019,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0019.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0019.png
bkl_0020,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0020.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0020.png
bkl_0021,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0021.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0021.png
bkl_0022,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0022.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0022.png
bkl_0023,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0023.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0023.png
bkl_0024,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0024.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0024.png
bkl_0025,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0025.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0025.png
bkl_0026,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0026.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0026.png
bkl_0027,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0027.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0027.png
bkl_0028,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0028.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0028.png
bkl_0029,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0029.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0029.png
bkl_0030,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0030.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0030.png
bkl_0031,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0031.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0031.png
bkl_0032,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0032.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0032.png
bkl_0033,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0033.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0033.png
bkl_0034,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0034.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0034.png
bkl_0035,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0035.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0035.png
bkl_0036,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0036.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0036.png
bkl_0037,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0037.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0037.png
bkl_0038,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0038.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0038.png
bkl_0039,bkl,4,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/bkl_0039.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/bkl_0039.png
df_0000,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0000.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0000.png
df_0001,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0001.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0001.png
df_0002,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0002.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0002.png
df_0003,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0003.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0003.png
df_0004,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0004.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0004.png
df_0005,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0005.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0005.png
df_0006,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0006.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0006.png
df_0007,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0007.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0007.png
df_0008,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0008.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0008.png
df_0009,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0009.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0009.png
df_0010,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0010.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0010.png
df_0011,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0011.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0011.png
df_0012,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0012.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0012.png
df_0013,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0013.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0013.png
df_0014,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0014.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0014.png
df_0015,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0015.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0015.png
df_0016,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0016.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0016.png
df_0017,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0017.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0017.png
df_0018,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0018.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0018.png
df_0019,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0019.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0019.png
df_0020,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0020.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0020.png
df_0021,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0021.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0021.png
df_0022,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0022.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0022.png
df_0023,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0023.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0023.png
df_0024,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0024.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0024.png
df_0025,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0025.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0025.png
df_0026,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0026.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0026.png
df_0027,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0027.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0027.png
df_0028,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0028.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0028.png
df_0029,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0029.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0029.png
df_0030,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0030.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0030.png
df_0031,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0031.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0031.png
df_0032,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0032.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0032.png
df_0033,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0033.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0033.png
df_0034,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0034.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0034.png
df_0035,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0035.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0035.png
df_0036,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0036.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0036.png
df_0037,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0037.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0037.png
df_0038,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0038.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0038.png
df_0039,df,5,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/df_0039.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/df_0039.png
vasc_0000,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0000.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0000.png
vasc_0001,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0001.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0001.png
vasc_0002,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0002.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0002.png
vasc_0003,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0003.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0003.png
vasc_0004,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0004.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0004.png
vasc_0005,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0005.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0005.png
vasc_0006,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0006.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0006.png
vasc_0007,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0007.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0007.png
vasc_0008,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0008.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0008.png
vasc_0009,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0009.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0009.png
vasc_0010,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0010.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0010.png
vasc_0011,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0011.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0011.png
vasc_0012,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0012.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0012.png
vasc_0013,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0013.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0013.png
vasc_0014,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0014.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0014.png
vasc_0015,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0015.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0015.png
vasc_0016,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0016.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0016.png
vasc_0017,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0017.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0017.png
vasc_0018,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0018.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0018.png
vasc_0019,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0019.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0019.png
vasc_0020,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0020.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0020.png
vasc_0021,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0021.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0021.png
vasc_0022,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0022.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0022.png
vasc_0023,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0023.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0023.png
vasc_0024,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0024.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0024.png
vasc_0025,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0025.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0025.png
vasc_0026,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0026.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0026.png
vasc_0027,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0027.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0027.png
vasc_0028,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0028.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0028.png
vasc_0029,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0029.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0029.png
vasc_0030,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0030.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0030.png
vasc_0031,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0031.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0031.png
vasc_0032,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0032.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0032.png
vasc_0033,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0033.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0033.png
vasc_0034,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0034.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0034.png
vasc_0035,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0035.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0035.png
vasc_0036,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0036.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0036.png
vasc_0037,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0037.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0037.png
vasc_0038,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0038.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0038.png
vasc_0039,vasc,6,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/images/vasc_0039.jpg,/Users/karan/Documents/CBM-Neuro-approach/data/synthetic/masks/vasc_0039.png
